account_number,name,entity_type,status,registered,domestic_or_foreign,formation_place,naics,street,city,state,zip,email
3514760,"MASSIVE COMMERCE USA, INC.",Stock,Active,2026-09-15,Foreign,DELAWARE,"Financial Transactions Processing, Reserve, and Clearinghouse Activities (522320)",7251 W Lake Mead Blvd Ste 112,Las Vegas,NV,89128-8358,claudia@masspay.io
3515090,Chouchou Bloom LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other Health and Personal Care Retailers (456199),2389 Main St,Glastonbury,CT,06033,ssincelair@yahoo.com
3515369,RehabLog LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Software Publishers (513210),2 Mountain View Terr,Danbury,CT,06810,rehablogai@gmail.com
3515660,Poise Biosciences LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other Miscellaneous Retailers (459999),1245 Farmington Ave,West Hartford,CT,06107,admin@poisebio.com
3516133,Dombek Equipment Rental LLP,LLP,Active,2026-09-15,Domestic,Connecticut,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing (532412)",151 Porter Rd,Ellington,CT,06029-2621,dawnmaried01@outlook.com
3516221,Oliphant Ventures Limited Liability Company,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),6 Park Lane,Norwalk,CT,06854,caroline@cariward.com
3516406,DNS AUTO SOLUTIONS LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other Automotive Repair and Maintenance (811198),527 Main Avenue,Norwalk,CT,06851,cheoautorepair@gmail.com
3516552,Major Entertainment LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures (711410)",1584 Main St,Hartford,CT,06120-2757,majorentertainmentmain@gmail.com
3516556,My Trad Life LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Computer Systems Design Services (541512),123 meadowbrook road,Ellington,CT,06029,receipts@state-filings.us
3516563,Guardian Alarm LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Building Finishing Contractors (238390),6 Mill rd,Dayville,CT,06241,receipts@state-filings.us
3516565,"LEDGE, INC.",Stock,Active,2026-09-15,Foreign,DELAWARE,Other Computer Related Services (541519),12E 49th St.,NEW YORK,NY,10017,corporate@pstein.com
3516573,Brady Advisory LLC,LLC,Active,2026-09-15,Foreign,NEW YORK,Services for the Elderly and Persons with Disabilities (624120),7 Highclere Lane,Valhalla,NY,10595,bradyedward47@gmail.com
3516577,Pulaski Properties LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Residential Remodelers (236118),259 West Ln,Berlin,CT,06037-1803,pulaskibrian@yahoo.com
3516581,Real Encounter Counseling PLLC,LLC,Active,2026-09-15,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),2389 Main St,Glastonbury,CT,06033-4617,eastern@northwestregisteredagent.com
3516583,17 Congress Ave LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),2389 Main St,Glastonbury,CT,06033-4617,eastern@northwestregisteredagent.com
3516584,SR REPAIR CONSTRUCTION LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Residential Remodelers (236118),232 Williams St,New London,CT,06320-5757,samuelrosaff874@yahoo.com
3516588,Barrel House Baseball LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Sports and Recreation Instruction (611620),61 Westbury,Avon,CT,06001,sarabverge4@gmail.com
3516595,VitalRoute Solutions LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Couriers and Express Delivery Services (492110),1691 North Ave,Stratford,CT,06614-4753,info@vitalroutesolutions.com
3516607,The Sauce Guy LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing (311941)",670 Northfield Rd,Northfield,CT,06778-2500,danravita@the-sauce-guy.com
3516613,Xilang Management Company,Stock,Active,2026-09-15,Foreign,Florida,"All Other Professional, Scientific, and Technical Services (541990)",14515 North Outer 40 Rd.,Chesterfield,MO,63017,c.fisher@xilhealth.com
3516623,25 Donahue LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),2340 Whitney Ave,Hamden,CT,06518-3511,maltieri619@gmail.com
3516627,BB LEGACY HOLDINGS LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),6 Stone Bridge Rd,Woodstock,CT,06281-3115,carbonepropertygroup@gmail.com
3516631,Clarity Business Solutions LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),7 Grove Street,Sterling,CT,06377,joysbusinessconsulting@gmail.com
3516632,"RON, LLC",LLC,Active,2026-09-15,Domestic,,,2252 MAIN STREET,GLASTONBURY,CT,06033,BGALLAGHER@BPSLAWYERS.COM
3516634,Sienna Pointe Holdings LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Offices of Other Holding Companies (551112),20 Scott Street,Norwalk,CT,06851,tucker.radecki@gmail.com
3516636,TK Golf company LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Sporting Goods Retailers (459110),64 Field Rd,Somers,CT,06071,tkdreambats@outlook.com
3516639,Galaxy Research LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Scientific and Technical Consulting Services (541690),2389 Main St.,Glastonbury,CT,06033,yhe@galaxyresearch.net
3516640,Lulas Wholesale LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),280 Collins St,Hartford,CT,06105-1558,lulaaugustin6@gmail.com
3516644,MICHAEL HERRICK PAINTING LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Painting and Wall Covering Contractors (238320),57 Center Avenue Ext Apt B,Norwalk,CT,06851-2818,info@mcbusiness-solutions.com
3516646,Good Energy Match LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),146 Park Avenue Extension,Uncasville,CT,06382-1820,goodenergymatch@gmail.com
3516647,"Yes, Performance Doughnuts! LLC",LLC,Active,2026-09-15,Foreign,FLORIDA,"All Other Professional, Scientific, and Technical Services (541990)",400 NE 14th Ave,Hallandale Beach,FL,33009,lanzilli@gmail.com
3516653,CASA ROJAS LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Full-Service Restaurants (722511),921 White Plains Rd,Trumbull,CT,06611-4546,everht@icloud.com
3516656,Stamford Blue Mart LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Convenience Retailers (445131),97 Atlantic St,Stamford,CT,06901-2403,seif.obeidat93@outlook.com
3516657,"ALL IN LENDING, INC.",Stock,Active,2026-09-15,Foreign,,522310,"2434 FENTON ST., STE 300",CHULA VISTA,CA,91914,COMPLIANCE@ALIN-LENDING.COM
3516659,Tony's Marketplace Limited Liability Company,LLC,Active,2026-09-15,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),9 Oak Ridge Dr,Windsor Locks,CT,06096,tonyroyal85@gmail.com
3516661,"ElectraBIM Solutions, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Electrical Contractors and Other Wiring Installation Contractors (238210),110A Long Hill Rd,Clinton,CT,06413-1503,corey@ckselectric.com
3516662,PLAZA ESTATES LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Other Real Estate Property (531190),48 OLYMPIA LN,WATERBURY,CT,06704,efile1234@incfile.com
3516664,JUNGSAEMMOOL USA INC.,Stock,Active,2026-09-15,Foreign,DELAWARE,Drugs and Druggists' Sundries Merchant Wholesalers (424210),530 Technology Dr,Irvine,CA,92618-1349,hailey@ubiquestlaw.com
3516666,MIYA EXPRESS LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"General Freight Trucking, Long-Distance, Truckload (484121)","36 RUSS STREET , 3RD FLOOR #1736",HARTFORD,CT,06106,efile1234@incfile.com
3516670,170 Brunswick Avenue LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),170 Brunswick Avenue,West Hartford,CT,06107,joe@airportroadautobody.com
3516673,RD sports apparel Limited Liability Company,LLC,Active,2026-09-15,Domestic,Connecticut,Clothing and Clothing Accessories Retailers (458110),12 carriage path north,Milford,CT,06460,tmd13donn@yahoo.com
3516674,MARY AND DAISYS CRAFTS Limited Liability Company,LLC,Active,2026-09-15,Domestic,Connecticut,Private Households (814110),158 Pulaski Hwy,Ansonia,CT,06401-2931,mfcssm@aol.com
3516685,"WAYMARK INTELLIGENCE, LLC",LLC,Active,2026-09-15,Domestic,,513210,470 JAMES STREET,NEW HAVEN,CT,06513,SUPPORT@MYWAYMARK.AI
3516690,"Seaman DiCarlo General Contractors, Inc.",Stock,Active,2026-09-15,Foreign,MASSACHUSETTS,Commercial and Institutional Building Construction (236220),136 Kenwood Rd,Griswold,CT,06351,dave@seamandicarlo.com
3516692,Donna Max LLC 1,LLC,Active,2026-09-15,Domestic,Connecticut,Caterers (722320),2350 Bromley Ter,Winston Salem,NC,27103-5050,dmaxllc1@outlook.com
3516693,AgoraQuill Strategies LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3516694,NORTHSTONE BATH LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Residential Remodelers (236118),1053 Farmington Ave,Farmington,CT,06032,info@northstonebath.com
3516696,246 East Main Unit 4 LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Other Real Estate Property (531190),246 East Main Street,Clinton,CT,06413,sharonlking@comcast.net
3516699,"CZV, INC.",Stock,Active,2026-09-15,Foreign,,336110,19600 S VERMONT AVE,TORRNCE,CA,90502,ENTITYCOMPLIANCE@CZINGER.COM
3516703,KnottyFarm LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Private Households (814110),1280 Huntington Road,Stratford,CT,06614,knottyfarmct@gmail.com
3516705,MP RENOVATION EXPERTS LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Residential Remodelers (236118),8 LIBRARY PLACE,BETHEL,CT,06801,mp7724548@gmail.com
3516710,FABIO SILVA LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Local Messengers and Local Delivery (492210),44 BRITTANY FARMS ROAD # 209,NEW BRITAIN,CT,06053,efile1234@incfile.com
3516713,BACKYARD HIBACHI CT LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Food Service Contractors (722310),253 COOK HILL RD,WALLINGFORD,CT,06492,helenlee@chancompanyllc.us
3516714,Baseline Consulting LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Scientific and Technical Consulting Services (541690),105 Lake Ridge Rd,Southbury,CT,06488-4161,c.dempsey290@gmail.com
3516717,"LGGMLD, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),13 BUNTING ROAD,SEYMOUR,CT,06483,lgg4720@sbcglobal.net
3516721,DLR Group Inc.,Stock,Active,2026-09-15,Foreign,NEBRASKA,Architectural Services (541310),"6457 Frances St., Suite 200",Omaha,NE,68106,legal@dlrgroup.com
3516724,ICARU 3 LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Full-Service Restaurants (722511),252 Main St,Ansonia,CT,06401-1859,maldonadosbc@gmail.com
3516734,TNG Electric LLC,LLC,Active,2026-09-15,Domestic,Connecticut,New Housing For-Sale Builders (236117),50 Oakwood St,Bridgeport,CT,06606-4829,tng.elec@yahoo.com
3516748,Views & Vibes Entertainment LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"Independent Artists, Writers, and Performers (711510)",113 Newfield Rd,Winchester,CT,06098,jpignatello23@icloud.com
3516749,"T&H DEVELOPMENT PROPERTIES, LLC",LLC,Active,2026-09-15,Foreign,,531390,12821 E NEW MARKET ST,CARMEL,IN,46032,RHAUSMAN@BOSELAW.COM
3516753,Cassential Solutions LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Administrative Management and General Management Consulting Services (541611),48 Cedar Street,Branford,CT,06405-3606,cassther@gmail.com
3516754,Vantage East LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Wine and Distilled Alcoholic Beverage Merchant Wholesalers (424820),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3516756,PANDAASH LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other Personal Services (812990),66 N Main St,Branford,CT,06405,pandaashtattoos@gmail.com
3516765,Making music With Mike LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Fine Arts Schools (611610),664 Main Ave,Norwalk,CT,06851,mike@makingmusicwithmike.com
3516771,Maya's Studio LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"Independent Artists, Writers, and Performers (711510)",8 Kreiner Ln,Norwalk,CT,06850,mayasantangelo@gmail.com
3516775,Valley Estate LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Land Subdivision (237210),2389 Main St.,Glastonbury,CT,06033,eastern@northwestregisteredagent.com
3516777,La Lune LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Retail Bakeries (311811),150 Glover Ave,Norwalk,CT,06850-1395,pastrylalune@gmail.com
3516781,FizziLuv LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Soft Drink Manufacturing (312111),45 Buena Vista Drive,Greenwich,CT,06831,grace@drinkfizziluv.com
3516786,Art Of Glow cleaning services LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Janitorial Services (561720),61 DORCHESTER AVE,WATERBURY,CT,06704,artofglow017@gmail.com
3516788,The Anonymous Hour Consulting LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Educational Support Services (611710),44 Culloden Rd,Stamford,CT,06902-3059,the.annohr@gmail.com
3516789,Grounded & Gathered LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Florists (459310),483 North Road,Ashford,CT,06278,elizabethshea28@gmail.com
3516794,KID MARKET LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Supermarkets and Other Grocery Retailers except Convenience Retailers (445110),90 Farren Ave,New Haven,CT,06513-4518,kidmarketllc@yahoo.com
3516795,E & K LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Masonry Contractors (238140),135 WASHINGTON DR,MIDDLEBURY,CT,06762,ke0685@icloud.com
3516804,RJM Weddings LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other Personal Services (812990),1455 Washington Blvd,Stamford,CT,06902,rachel.rjmevents@gmail.com
3516813,"Island CEF, LLC",LLC,Active,2026-09-15,Foreign,DELAWARE,Sales Financing (522220),101 Huntington Avenue,Boston,MA,02199,jdardano@gordonbrothers.com
3516818,QUESILLO ECUATORIANO CHEESE MARKET LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Dairy Product except Dried or Canned Merchant Wholesalers (424430),16 Giles Ave,North Haven,CT,06473-3202,maldonadosbc@gmail.com
3516827,57 Standish Holdings Limited Liability Company,LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Residential Buildings and Dwellings (531110),57 Standish St,Bridgeport,CT,06610-2122,sandra.salmon@opalstork.com
3516834,"Sand Dollar SourDough, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Baked Goods Retailers (445291),86 Gulf St,Milford,CT,06460,jessicahall617@yahoo.com
3516835,Benson Courier Services LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Couriers and Express Delivery Services (492110),268 Post Rd Ste 200 #363743,Fairfield,CT,06824,info@bensoncourierservices.com
3516838,Wok No 1 Inc.,Stock,Active,2026-09-15,Domestic,Connecticut,Full-Service Restaurants (722511),,,,,fivestarnailssaloninc@gmail.com
3516840,CWC Healthcare LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other General Merchandise Retailers (455219),321 Main St,Farmington,CT,06032,ahoffman@cancerwellnessclinic.com
3516841,"IE Belden, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Other Activities Related to Real Estate (531390),185 Plains Road,Milford,CT,06461,legal@wpholdingsgroup.com
3516845,Mindful MedManagement LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Offices of Mental Health Practitioners except Physicians (621330),71 Saw Mill Rd,Burlington,CT,06013-1613,amandachasepmhnp@gmail.com
3516848,DOCEREE INC,Stock,Active,2026-09-15,Foreign,DELAWARE,Advertising Agencies (541810),"150 John F. Kennedy Parkway, Suite 403",Short Hills,NJ,07078,eastern@northwestregisteredagent.com
3516852,JD Trucking Northeast LLC,LLC,Active,2026-09-15,Domestic,Connecticut,"Specialized Freight except Used Goods Trucking, Local (484220)",14 Griffinville Rd,Farmington,CT,06032-1203,jdtruckingne@gmail.com
3516853,Raining Stone Capital LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),474 Undermountain Road,Salisbury,CT,06068,jdkiggen@gmail.com
3516859,Jayda's Street Eatz LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Mobile Food Services (722330),302,Bridgeport,CT,06608,jaydastreeteatz@gmail.com
3516861,Raining Stone Farm LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Miscellaneous Financial Investment Activities (523999),474 Undermountain Rd,Salisbury,CT,06068-1104,jdkiggen@gmail.com
3516863,"SHOGO RENTALS, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Recreational Goods Rental (532284),85-212 Bradley Intl Airport,Windsor Locks,CT,06096-4600,sales@shogorentals.com
3516864,Kimberly Parks Insurance Advisory LLC,LLC,Active,2026-09-15,Domestic,Connecticut,All Other Insurance Related Activities (524298),312 Elm Street,New Canaan,CT,06840,kimberlykenyanparks@gmail.com
3516869,EverStrong LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Software Publishers (513210),12 Pritten Hill Rd,Brookfield,CT,06804-3527,micgro@gmail.com
3516870,China One Inc.,Stock,Active,2026-09-15,Domestic,Connecticut,Full-Service Restaurants (722511),,,,,fivestarnailssaloninc@gmail.com
3516872,Blessed Cuts Barbershop LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Barber Shops (812111),18 Bissell St,Manchester,CT,06040-5302,8295390440a@gmail.com
3516873,SHOLAS CLEANING & MORE LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Janitorial Services (561720),"36 RUSS STREET , 3RD FLOOR #1737",HARTFORD,CT,06106,efile1234@incfile.com
3516875,5 Star Pro Landscaping LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Landscaping Services (561730),46 Young Dixon Way,Stamford,CT,06902-6416,5starprolandscaping@gmail.com
3516876,"Dock Sound Realty, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Lessors of Nonresidential Buildings except Miniwarehouses (531120),290 Bayview Blvd,Stratford,CT,06615-7920,legalassistant@kkandd.com
3516877,TR West Main Street Manager LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Activities Related to Real Estate (531390),222 Summer Street,Samford,CT,06901,trich@fdrich.com
3516888,"PENHAUS CONSULTING, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,All Other Personal Services (812990),88 Wethersfield Ave,Hartford,CT,06114,trwigins@gmail.com
3516893,"Whitney Avenue Group, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Full-Service Restaurants (722511),3000 Whitney Ave,Hamden,CT,06518-2353,slrgroupct@gmail.com
3516894,"Hudson Dental Anesthesia Partners, PLLC",LLC,Active,2026-09-15,Foreign,NEW YORK,Offices of Dentists (621210),26 West St,Brooklyn,NY,11222-6271,office@hudsonda.com
3516896,TR West Main Street Member LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Activities Related to Real Estate (531390),222 Summer Street,Stamford,CT,06901,trich@fdrich.com
3516904,Discovery Den LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Child Care Services (624410),141,WATERBURY,CT,06704-6122,saraneuman2@gmail.com
3516908,Agar Culture LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Analytical Laboratory Instrument Manufacturing (334516),4 Spring Ct,Broad Brook,CT,06016,scarson@agar-culture.com
3516909,"Connecticut Home Partners, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Other Activities Related to Real Estate (531390),455 Boston Post Rd,Old Saybrook,CT,06475-1516,chris@blacklineacq.com
3516912,"Haddad Holdings, LLC",LLC,Active,2026-09-15,Domestic,Connecticut,Other Activities Related to Real Estate (531390),322 Main Street,Oakville,CT,06779,tiashareed@gmail.com
3516919,Grey Gardens LLC,LLC,Active,2026-09-15,Domestic,Connecticut,Other Activities Related to Real Estate (531390),200 Connecticut Ave,Norwalk,CT,06854,kgruder@goldgru.com
