permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
Q01400268-I1-GC,Q01400268-I1,Initial Permit,2026-09-09,2026-05-18,2027-02-04,General Construction,"Installing a 6 feet wide doorway doorway in the back cellar wall with a ramp to the back yard. removal of chimney in the back wall of the house. No change in use, bulk, occupancy and egress. Filing to clear violation # 39041383K.",21800,54-61,80 STREET,Queens,11373,GC,AG STONE,47 REYNOLDS ST,Not Applicable,,,Permit Issued
Q01403318-S2-FN,Q01403318-S2,Initial Permit,2026-09-09,2026-07-22,2027-08-12,Construction Fence,INSTALL 8' TEMPORARY CONSTRUCTION FENCE AT THE ABOVE ADDRESS,0,211-03,34 ROAD,Queens,11361,GC,GOLDEN TIME CONTRACTING I,47-27 195TH STREET,211-05 34TH RD REALTY LLC,,,Permit Issued
Q01403320-S2-FN,Q01403320-S2,Initial Permit,2026-09-09,2026-07-24,2027-08-12,Construction Fence,INSTALL 8' TEMPORARY CONSTRUCTION FENCE AT THE ABOVE ADDRESS,0,211-07,34 ROAD,Queens,11361,GC,GOLDEN TIME CONTRACTING I,47-27 195TH STREET,211-05 34TH RD REALTY LLC,,,Permit Issued
Q01404749-S1-PL,Q01404749-S1,Initial Permit,2026-09-09,2026-09-03,2027-04-01,Plumbing,"Application filed to cap/remove illegal plumbing fixtures, replace gas piping and perform gas test for the three family house due to fire damage and to correction DOB violation #042526CCER01JM. No change in use, egress or occupancy.",11000,34-29,110 STREET,Queens,11368,P,MPS PLUMBING & HEATING INC,36-05 COLLEGE POINT BLVD,Not Applicable,,,Permit Issued
Q01406521-I1-GC,Q01406521-I1,Initial Permit,2026-09-09,2026-07-23,2027-02-01,General Construction,"Scope of work includes scraping, priming, and painting the fire escape; replacement of masonry mortar joints, brick masonry, steel lintel, sealant, and precast sill; sounding and replacing unsound stucco; and concrete patch repair.",291855,140-33,34 AVENUE,Queens,11354,GC,TRICE CONTRACTING INC,43-01 21ST STREET,ALL AREA REALTY SERVICES INC.,,,Permit Issued
Q01409510-I1-GC-CX,Q01409510-I1,Initial Permit,2026-09-09,2026-07-01,2026-09-09,Structural,"HEREWITH FILE ALTERATION IN ORDER TO DO AN INTERIOR RENOVATION TO AN EXISTING TWO STORY ONE FAMILY DWELLING WITH CELLAR AS PER C OF O # 94322 TO ERECT INTERIOR PARTITIONS, TO DO PLUMBING WORK AND TO OBTAIN A LOC, NO CHANGE TO USE OCCUPANCY ",225240,80-14,BELL BOULEVARD,Queens,11427,GC,JH CREW INC,"2546 100TH STREET,SUITE 1",N/A,,,Permit Issued
Q01413868-S1-MS,Q01413868-S1,Initial Permit,2026-09-09,2026-09-02,2026-12-17,Mechanical Systems,PROVIDE NEW MECHANICAL HVAC SYSTEMS FOR THE PROPOSED 1ST FLOOR RENOVATIONS OF THE ADVISING AND WRITING CENTER OF THE ST. AUGUSTINE HALL BUILDING AT ST. JOHN'S UNIVERSITY.,650000,81-26,UTOPIA PARKWAY,Queens,11432,GC,MED-TEK CONTRACTING INC,601 N. MACQUESTEN PARKWAY,ST JOHNS UNIVERSITY,,,Permit Issued
Q01426801-I1-GC,Q01426801-I1,Initial Permit,2026-09-09,2026-08-24,2027-04-14,General Construction,"Interior renovation / modifications as per plans filed herewith. No change to use, egress, or occupancy.",75000,27-01,JACKSON AVENUE,Queens,11101,GC,LIONS GROUP II LLC,"11 GRACE AVENUE, SUITE 401","LIONS GROUP II, LLC.",,,Permit Issued
Q01427701-I1-GC,Q01427701-I1,Initial Permit,2026-09-09,2026-08-24,2027-01-04,General Construction,CONVERT EXISTING 2-DWELLING 3 STORY RESIDENTIAL BUILDING TO 3-DWELLING WITH MINOR INTERIOR RENOVATION. OBTAIN NEW C OF O.,200000,59-09,KISSENA BOULEVARD,Queens,11355,GC,GREAT ONE CONSTRUCTION LL,37-12 PRINCE STREET 8C,Not Applicable,,,Permit Issued
Q01438640-I1-SL,Q01438640-I1,Initial Permit,2026-09-09,2026-09-04,2027-06-01,Solar,"Installation of solar system on the roof as per plan. No change in use, egress or occupancy",45132.8,112-10,95 AVENUE,Queens,11419,GC,TRINITY SOLAR LLC,2211 ALLENWOOD ROAD,Not Applicable,,,Permit Issued
Q01440865-I1-SG,Q01440865-I1,Initial Permit,2026-09-09,2026-08-26,2026-11-27,Sign,"PROPOSE NEW ILLUMINATED CHANNEL LETTER SON ALUMINUM RACEWAY FOR EXITING COMMERCIAL SPACE. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",3000,11-49,44 ROAD,Queens,11101,S,LONG SHOT CRANE LLC,1109 METROPOLITAN AVE,8203 3RD AVE PROPERTY LLC,,,Permit Issued
Q01443828-I1-SH,Q01443828-I1,Initial Permit,2026-09-09,2026-09-09,2026-12-08,Sidewalk Shed,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF 2022 THE NYC BUILDING CODE. LIVE LOAD 300PSF.",1000,108-38,CORONA AVENUE,Queens,11368,GC,PARK CONTRACTING GROUP,12 HARBOR CT E,Park Contracting Group LLC.,,,Permit Issued
Q01443998-S1-PL,Q01443998-S1,Initial Permit,2026-09-09,2026-08-24,2026-12-04,Plumbing,"PLUMBING WORK IN CONJUNCTION WITH INTERIOR FIT-OUT OF DENTAL OFFICE IN EXISTING COMMERCIAL SPACE. NO CHANGE IN USE GROUP, EGRESS OR OCCUPANCY",41250,45-57,BELL BOULEVARD,Queens,11361,P,RITE WAY HEATING CORP,"50 QUENTIN RD., 1ST FLOOR",Not Applicable,,,Permit Issued
Q01445164-I1-MS,Q01445164-I1,Initial Permit,2026-09-09,2026-08-14,2026-10-02,Mechanical Systems,"APPLICATION FILED TO INSTALL KITCHEN EXHAUST SYSTEM (HOOD,DUCTWORK, MAKE-UP AIR AND EXHAUST FAN) FOR KITCHEN SPACE IN THEFIRST FLOOR AS PER PLANS. FIRE SUPPRESSION SYSTEM FILED SEPARATELYWITH THE FDNY. NO CHANGE TO USE, EGRESS, OR OCCUPANCY",20000,224-11,UNION TURNPIKE,Queens,11364,GC,DONE RIGHT KITCHEN EXHAUS,107 GEORGIA AVENUE,ALLIED REALTY & DEVELOPMENT CORP.,,,Permit Issued
Q01445201-I1-GC,Q01445201-I1,Initial Permit,2026-09-09,2026-08-25,2026-10-18,General Construction,"to construct a open porch, repair fence, replace building front steps in front yard.",14820,148-48,61 ROAD,Queens,11367,GC,KALE CONSTRUCTION INC,145-12 24 AVE,AMERICAN BUDDHIST CENTER INC.,,,Permit Issued
Q01445594-I1-SG,Q01445594-I1,Initial Permit,2026-09-09,2026-09-03,2027-05-23,Sign,"ERECT ACCESSORY BUSINESS WALL SIGN FOR ADVANTAGE CARE PHYSICIANS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",3680,180-05,HILLSIDE AVENUE,Queens,11432,S,UNIVERSAL SIGNS & SVC INC,346 BROADWAY,Healthcare Realty,,,Permit Issued
Q01446694-I1-SL,Q01446694-I1,Initial Permit,2026-09-09,2026-08-20,2026-11-15,Solar,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",50965.2,161-12,84 STREET,Queens,11414,RA,"TOM PETERSEN ARCHITECT, LLC",6 COUNTRY LANE,Not Applicable,,,Permit Issued
Q01448928-I1-GC,Q01448928-I1,Initial Permit,2026-09-09,2026-09-08,2026-12-31,General Construction,"Filing for Emergency Facade repair work To include Brick replacement, mortar joint repointing, Stone repairs, Cracking repairs and sealant replacement.",58457,680,FAIRVIEW AVENUE,Queens,11385,GC,TISHMAN INTERIORS CORP,100 PARK AVENUE,Verizon,,,Permit Issued
Q01449589-I1-GC,Q01449589-I1,Initial Permit,2026-09-09,2026-09-01,2027-03-18,Mechanical Systems,ALT-II FILING FOR INTERIOR RENOVATION OF PROPOSED RESTAURANT,77000,36-17,30 AVENUE,Queens,11103,GC,ANVIEN CONSTRUCTION LLC,115-45 131ST STREET,Not Applicable,,,Permit Issued
Q01449589-S1-PL,Q01449589-S1,Initial Permit,2026-09-09,2026-08-31,2027-02-09,Plumbing,PLUMBING FILING IN CONJUNCTION WITH ALT-II FILING FOR INTERIOR RENOVATION OF PROPOSED RESTAURANT ON FIRST FLOOR,27000,36-17,30 AVENUE,Queens,11103,P,WATERMARK PLUMBING CORP,97-06 101 AVENUE,Not Applicable,,,Permit Issued
Q01451188-I1-SL,Q01451188-I1,Initial Permit,2026-09-09,2026-09-03,2026-10-01,Solar,"FILING HEREWITH TAX ABATEMENT APPLICATION FOR INSTALLATION OF ROOF-MOUNTED SOLAR PANELS. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",36000,82-37,260 STREET,Queens,11004,GC,SUNRUN INSTALLATION SVC,775 FIERO LN STE 200,Not Applicable,,,Permit Issued
Q01451674-I1-PL,Q01451674-I1,Initial Permit,2026-09-09,2026-09-04,2026-11-23,Plumbing,Propose to provide PLUMBING plans for cellar floor of 2 family 2 story house NO CHANGE IN USE EGRESS OR OR OCCUPANCY,10000,109-23,141 STREET,Queens,11435,P,BT'S PLUMBING AND HEATING,82-01 ROCKAWAY BLVD#412,n/a,,,Permit Issued
Q01452430-I1-SL,Q01452430-I1,Initial Permit,2026-09-09,2026-09-02,2026-09-30,Solar,"Installation of solar panels, rooftop, grid tied, railed, 8 modules, 3.28 KW",16400,716,COLLEGE POINT BOULEVARD,Queens,11356,PE,MOMENTUM SOLAR,3096 B HAMILTON BLVD,PR,,,Permit Issued
Q01452618-I1-SL,Q01452618-I1,Initial Permit,2026-09-09,2026-09-02,2026-09-30,Solar,"Installation of solar panels, Roof Top, Grid Tied, railed, (17) Modules, (6.97) kW System Size",34850,11619,141 STREET,Queens,11436,PE,MOMENTUM SOLAR,3096 B HAMILTON BLVD,Not Applicable,,,Permit Issued
Q01452758-I1-SF,Q01452758-I1,Initial Permit,2026-09-09,2026-09-09,2027-03-11,Supported Scaffold,"INSTALLATION OF TEMPORARY PIPE SCAFFOLD AS INDICATED ON PLANS. THERE WILL BE NO CHANGE IN THE USE, EGRESS, OR OCCUPANCY UNDER THIS APPLICATION.",300000,16-17,CENTRAL AVENUE,Queens,11691,GC,LB AND J CONSTRUCTION INC,110 JERICHO TURNPIKE #206,PR,,,Permit Issued
Q01453537-I1-GC-CX,Q01453537-I1,Initial Permit,2026-09-09,2026-09-04,2027-05-05,Mechanical Systems,INTERIOR RENOVATION FOR TWO FAMILY DWELLING HOUSE. NO CHANGE IN USE OF EGRESS & OCCUPANCY.,266120,449,BEACH 123 STREET,Queens,11694,GC,MORELL BUILDERS INC,91-34 195TH STREET,Blackstone Real Group LLC,,,Permit Issued
Q01453837-I1-SL,Q01453837-I1,Initial Permit,2026-09-09,2026-09-08,2027-06-01,Solar,"Installation of solar system on the roof as per plan. No change in use, egress or occupancy",31684.8,89-35,187 PLACE,Queens,11423,GC,TRINITY SOLAR LLC,2211 ALLENWOOD ROAD,Not Applicable,,,Permit Issued
Q01454173-I1-SL,Q01454173-I1,Initial Permit,2026-09-09,2026-09-03,2027-04-06,Solar,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,54536,107-19,96 STREET,Queens,11417,GC,NYSS LLC,385 WEST JOHN STREET UNIT 100,Not Applicable,,,Permit Issued
Q01454401-I1-SH,Q01454401-I1,Initial Permit,2026-09-09,2026-09-09,2026-11-17,Sidewalk Shed,"Installation of a temporary heavy-duty sidewalk shed per plan submitted. Work shall comply with 2022 building codes chapter 33. No change in use, egress and/or occupancy with this application.",14870,26-38,21 STREET,Queens,11102,GC,INTERSYSTEM CONSTRUCTION,216 EAGLE ST,INTERSYSTEM CONSTRUCTION CORP.,,,Permit Issued
Q01454461-I1-PL,Q01454461-I1,Initial Permit,2026-09-09,2026-09-08,2026-11-23,Plumbing,INTERIOR RENOVATION FOR TWO FAMILY DWELLING HOUSE. NO CHANGE IN USE OF EGRESS & OCCUPANCY.,56000,449,BEACH 123 STREET,Queens,11694,P,BT'S PLUMBING AND HEATING,82-01 ROCKAWAY BLVD#412,Blackstone Real Group LLC,,,Permit Issued
Q01454613-I1-SL,Q01454613-I1,Initial Permit,2026-09-09,2026-09-08,2027-06-01,Solar,"Installation of solar system on the roof as per plan. No change in use, egress or occupancy",38314.5,155-98,BAYVIEW AVENUE,Queens,11422,GC,TRINITY SOLAR LLC,2211 ALLENWOOD ROAD,Not Applicable,,,Permit Issued
Q01454755-I1-SL,Q01454755-I1,Initial Permit,2026-09-09,2026-09-04,2027-04-06,Solar,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,64924,89-18,217 STREET,Queens,11427,GC,NYSS LLC,385 WEST JOHN STREET UNIT 100,Not Applicable,,,Permit Issued
Q01454930-I1-GC,Q01454930-I1,Initial Permit,2026-09-09,2026-09-08,2027-03-02,General Construction,"INTERIOR RENOVATION OF EXISTING 3-FAMILY BUILDING AS PER PLAN FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",213400,14-24,ASTORIA BOULEVARD,Queens,11102,GC,NTF MANAGEMENT INC,6241 FOREST AVE APT 3P,1424 Astoria Blvd LLC,,,Permit Issued
Q01455052-I1-SL,Q01455052-I1,Initial Permit,2026-09-09,2026-09-08,2027-04-06,Solar,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,75312,134-35,160 STREET,Queens,11434,GC,NYSS LLC,385 WEST JOHN STREET UNIT 100,Not Applicable,,,Permit Issued
Q01455403-I1-SL,Q01455403-I1,Initial Permit,2026-09-09,2026-09-08,2027-04-06,Solar,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,60416,109-30,139 STREET,Queens,11435,GC,NYSS LLC,385 WEST JOHN STREET UNIT 100,Not Applicable,,,Permit Issued
Q01455426-I1-SL,Q01455426-I1,Initial Permit,2026-09-09,2026-09-08,2027-04-06,Solar,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,46745,176-42,132 AVENUE,Queens,11434,GC,NYSS LLC,385 WEST JOHN STREET UNIT 100,N/A,,,Permit Issued
Q01456904-I1-SH,Q01456904-I1,Initial Permit,2026-09-09,2026-09-09,2026-12-08,Sidewalk Shed,PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED FOR REMEDIAL REPAIRS AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. LIVE LOAD 300 PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER # 33 OF THE 2022 CODE.,12000,56-07,METROPOLITAN AVENUE,Queens,11385,GC,LB AND J CONSTRUCTION INC,110 JERICHO TURNPIKE #206,PR,,,Permit Issued
Q01457607-I1-SH,Q01457607-I1,Initial Permit,2026-09-09,2026-09-09,2026-12-08,Sidewalk Shed,"PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 LBS PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF THE NYC BUILDING CODE. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS APPLICATION.",5000,88-29,51 AVENUE,Queens,11373,GC,RELIABLE ENTERPRISES INC,1431 BRUCKNER BOULEVARD,RELIABLE ENTERPRISES INC,,,Permit Issued
Q07995373-S4-ST,Q07995373-S4,Initial Permit,2026-09-09,2023-03-31,2026-11-18,Structural,Proposed vertical and horizontal enlargement for existing one family house. Get new certificate of occupancy.,462500,87-06,BEACH CHANNEL DRIVE,Queens,11693,GC,TITAN CONSTRUCTION CORP,1937 HORATIO AVENUE,BLUESHORE ENGINEERING LLC,,,Permit Issued
Q08054172-S8-PMM,Q08054172-S8,Initial Permit,2026-09-09,2026-09-09,2026-10-17,Protection and Mechanical Methods,"INSTALLATION AND USE OF TEMPORARY KNUCKLEBOOM AS PER PLANS FILED HEREWITH. NO CHANGE IN USE EGRESS, OR OCCUPANCY.",0,23-70,WATERS EDGE DRIVE,Queens,11360,GC,NEW YORK BOOM TRUCKS INC,661 BURNSIDE AVENUE,NYC SCHOOL CONSTRUCTION,,,Permit Issued
S00496266-S1-GC-CX,S00496266-S1,Initial Permit,2026-09-09,2025-03-05,2026-11-05,Foundation,"New horizontal enlargement on first floor and cellar; excavation and new foundation walls, Interior Renovation of exist house, first, attic and cellar. No change on use, occupancy and egress.",69500,342,GANESVOORT BOULEVARD,Staten Island,10314,GC,MOD CONSULTANTS LLC,14421 72ND AVENUE APT.38A,PR,,,Permit Issued
S00700214-I1-PL,S00700214-I1,Initial Permit,2026-09-09,2022-06-27,2026-12-31,Plumbing,"Removal of existing and construction of: new domestic water service and drainage installation, new gas and gas piping installation throughout an existing 2 story and cellar building.",613280,460A,BRIELLE AVENUE,Staten Island,10314,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,NYC HEALTH + BERMAN,,,Permit Issued
S01241088-I1-AN,S01241088-I1,Initial Permit,2026-09-09,2025-08-11,2026-12-31,Antenna,"MODIFICATION OF EXISTING VERIZON WIRELESS TELECOMMUNICATIONS ANTENNAS ON THE ROOF. WORK IS IN COMPLIANCE WITH USE GROUP 6 & ZONING BULK REGULATIONS. NO CHANGE IN USE, EGRESS OR OCCUPANCY. INSTALL 3 ANTENNAS ANND 2 RRH UNITS.",14100,900,SOUTH AVENUE,Staten Island,10314,GC,CEL TECH ELECTRIC INC,344 HENDRICKSON AVE,SHOPS AT THE GARDEN LLC,,,Permit Issued
S01245610-S1-CC,S01245610-S1,Initial Permit,2026-09-09,2026-09-09,2027-02-24,Curb Cut,Install new 9' wide concrete curb cut,0,279,ALTER AVENUE,Staten Island,10305,GC,STATCON DEVELOPMENT LLC,516 SHARROTS ROAD,PR,,,Permit Issued
S01327868-S1-PL,S01327868-S1,Initial Permit,2026-09-09,2026-04-30,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,0,97,ORMSBY AVENUE,Staten Island,10309,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01342938-I1-FN,S01342938-I1,Initial Permit,2026-09-09,2026-01-07,2027-03-08,Construction Fence,INSTALLATION OF 8' HIGH WOOD CONSTRUCTION FENCE,5000,453,WILD AVENUE,Staten Island,10314,GC,PAUL TOTH EXCAVATION INC,715 SHARROTS RD,Wild Real Property LLC,,,Permit Issued
S01343131-S1-PL,S01343131-S1,Initial Permit,2026-09-09,2026-05-04,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,0,99,ORMSBY AVENUE,Staten Island,10309,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01343139-S1-PL,S01343139-S1,Initial Permit,2026-09-09,2026-05-07,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,0,101,ORMSBY AVENUE,Staten Island,10309,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01343146-S1-PL,S01343146-S1,Initial Permit,2026-09-09,2026-05-01,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,0,103,ORMSBY AVENUE,Staten Island,10309,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01358029-S1-MS,S01358029-S1,Initial Permit,2026-09-09,2026-07-08,2027-04-01,Mechanical Systems,"NYU LANGONE - PHYSICIAN PRACTICE - 1534 VICTORY BLVD - MECHANICAL MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",798853,1534,VICTORY BOULEVARD,Staten Island,10314,GC,TALISEN CONSTRUCTION CORP,"213 WEST 35TH STREET,STE#1302",1360 HYLAN BLVD LLC,,,Permit Issued
S01363144-I1-GC-CX,S01363144-I1,Initial Permit,2026-09-09,2026-04-23,2026-10-03,Structural,Construct a two-family attached residence with built-in one car garage,0,1020,ANNADALE ROAD,Staten Island,10312,GC,FAS BUILDING CORP,7 COLITA COURT,ANNADALE ROAD DEVELOPMENT LLC,,,Permit Issued
S01363146-I1-GC-CX,S01363146-I1,Initial Permit,2026-09-09,2026-04-24,2026-10-03,General Construction,Construct a two-family attached residence with built-in one car garage,0,1018,ANNADALE ROAD,Staten Island,10312,GC,FAS BUILDING CORP,7 COLITA COURT,ANNADALE ROAD DEVELOPMENT LLC,,,Permit Issued
S01387027-I1-PL,S01387027-I1,Initial Permit,2026-09-09,2026-05-27,2026-12-31,Plumbing,"INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,",13250,2206,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387033-I1-PL,S01387033-I1,Initial Permit,2026-09-09,2026-05-27,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,13250,2204,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387037-I1-PL,S01387037-I1,Initial Permit,2026-09-09,2026-05-27,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,13250,2208,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387040-I1-PL,S01387040-I1,Initial Permit,2026-09-09,2026-05-27,2026-12-31,Plumbing,"INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,",13250,2210,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387043-I1-PL,S01387043-I1,Initial Permit,2026-09-09,2026-05-27,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,13250,2212,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387046-I1-PL,S01387046-I1,Initial Permit,2026-09-09,2026-05-28,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,13250,2214,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387048-I1-PL,S01387048-I1,Initial Permit,2026-09-09,2026-05-28,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,13250,2216,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01387050-I1-PL,S01387050-I1,Initial Permit,2026-09-09,2026-05-28,2026-12-31,Plumbing,INSTALLATION OF NEW FIRE SPRINKLER SYSTEM WITH VALVES AND METERS FOR SAME,13250,2218,SOUTH RAILROAD AVENUE,Staten Island,10306,P,DUO PLUMBING & HTG CORP.,88 KREISCHER STREET,STOUT HOMES INC,,,Permit Issued
S01429428-I1-MS,S01429428-I1,Initial Permit,2026-09-09,2026-08-27,2026-12-31,Mechanical Systems,DIRECT REPLACEMENT OF ROOFTOP HVAC UNITS,65000,501,SEAVIEW AVENUE,Staten Island,10305,GC,MVS HEATING & AIR CONDIT,600 RICHMOND TERRACE,"Northwell Health, Inc.",,,Permit Issued
S01431834-I1-GC,S01431834-I1,Initial Permit,2026-09-09,2026-07-28,2026-12-12,General Construction,"PLANS AND DOCUMENTS FILED HEREWITH FOR MINOR INTERIOR RENOVATIONS OF A 1-STORY COMMERCIAL BUILDING. NO CHANGE IN USE, OCCUPANCY, CONSTRUCTION CLASS OR MEANS OF EGRESS.",70590,2252,FOREST AVENUE,Staten Island,10303,GC,OUR ISLAND PROPERTY MANAG,934 HYLAN BLVD,CITY VIEW HOMES CORP,,,Permit Issued
S01432840-I1-GC,S01432840-I1,Initial Permit,2026-09-09,2026-09-04,2027-08-01,General Construction,"PROPOSED RENOVATION OF 1ST FLOOR ON 2 STORY BUILDING. CONSTRUCTION WORK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",18000,54,EAST AUGUSTA AVENUE,Staten Island,10308,GC,ST TONE MANAGEMENT INC,426 53RD STREET,Not Applicable,,,Permit Issued
S01432840-S1-PL,S01432840-S1,Initial Permit,2026-09-09,2026-08-18,2026-11-21,Plumbing,"SUBSEQUENT FILING FOR PLUMBING WORK IN CONJUNCTION WITH OT JOB#S01432840-I1. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",0,54,EAST AUGUSTA AVENUE,Staten Island,10308,P,"AMC PLBG, HTG & CLNG, INC",5701 FLATLANDS AVENUE,Not Applicable,,,Permit Issued
S01434070-I1-SC,S01434070-I1,Initial Permit,2026-09-09,2026-09-08,2027-07-01,Suspended Scaffold,FISP INSPECTION (Facade Inspection Safety Program). INDUSTRIAL ROPE ACCESS TECHNIQUES AND METHODS. SEE ATTACHED PLANS. Designated Primary Site supervisor: Jesus Decola,0,850,HOWARD AVENUE,Staten Island,10301,R,STRUCTUAL PRESV SYSTEM,35-21 VERNON BLVD,CRM MANAGEMENT SERVICES,,,Permit Issued
S01442439-S3-PL,S01442439-S3,Initial Permit,2026-09-09,2026-08-25,2026-10-30,Plumbing,"HEREWITH FILING PLUMBING WORK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY",20000,4366,AMBOY ROAD,Staten Island,10312,P,RRP PLUMBING CORP,106-07 NORTHERN BOULEVARD,MUSS DEVELOPMENT LLC,,,Permit Issued
S01442745-I1-SG,S01442745-I1,Initial Permit,2026-09-09,2026-08-26,2026-10-04,Sign,INSTALL INDIRECTLY ILLUMINATED NON-ADVERTISING SIGN ON WALL STRUCTURE FILED UNDER SEPARATE APPLICATION # S01442784. (FAZTEC INDUSTRIES),15000,2828,GULF AVENUE,Staten Island,10314,S,FM95 NY LLC,275 52ND STREET,Faztec industries,,,Permit Issued
S01445936-I1-SL,S01445936-I1,Initial Permit,2026-09-09,2026-08-19,2026-11-15,Solar,"INSTALLATION OF SOLAR PANELS ON ROOF. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",61630.8,99,BUFFALO STREET,Staten Island,10306,RA,"TOM PETERSEN ARCHITECT, LLC",6 COUNTRY LANE,Not Applicable,,,Permit Issued
S01447617-I1-GC,S01447617-I1,Initial Permit,2026-09-09,2026-08-27,2027-06-30,General Construction,LEGALIZATION OF THE REMOVAL OF EXISTING CONTAINERS AND STRUCTURES BUILT WITHOUT A PERMIT ON LOT TO REMEDY VIOLATIONS # 34624020Y & 34624021X.,50000,235,INDUSTRIAL LOOP,Staten Island,10309,GC,CARMINE'S MECHANICAL INC,545 PORT RICHMOND AVE,VMR BUILDERS CORP,,,Permit Issued
