entity_id,name,formed,entity_type,status,jurisdiction,street,street_2,city,state,zip,agent_organization,agent_city
20268133425,Ice Heart Records LLC,2026-09-09,DLLC,Good Standing,CO,23632 E 3rd Pl,,Aurora,CO,80018,"Creative Legal, LLC",Boulder
20268133432,CBCPS,2026-09-09,DNC,Good Standing,CO,532 Red Lady Ave,,Crested Butte,CO,81224,,crested butte
20268133436,Fast Freight Solutions LLC,2026-09-09,DLLC,Good Standing,CO,1283 West 112th Avenue,,Westminster,CO,80234,,Westminster
20268133444,KLB 696 Elk Ridge Retreat LLC,2026-09-09,DLLC,Good Standing,CO,696 Moreau Ln,,Estes Park,CO,80517,,Estes Park
20268133447,BBV Construction LLC,2026-09-09,DLLC,Good Standing,CO,360 Sky Trail Rd,,Boulder,CO,80302,,Boulder
20268133453,CSHA at Lakeview Apartments LLC,2026-09-09,DLLC,Good Standing,CO,831 S. Nevada Avenue,,Colorado Springs,CO,80901,,Colorado Springs
20268133454,Mendez Care Consultants LLC,2026-09-09,DLLC,Good Standing,CO,218 6th St,,Mead,CO,80542,,Mead
20268133456,Everguide & Co LLC,2026-09-09,DLLC,Good Standing,CO,2550 Winding River Dr Unit G3,,Broomfield,CO,80023,,Broomfield
20268133459,Cheese Vixen LLC,2026-09-09,DLLC,Good Standing,CO,330 E Costilla Street,1062,Colorado Springs,CO,80909,,Colorado Springs
20268133460,Mountain View Cleaning LLC,2026-09-09,DLLC,Good Standing,CO,61615 Forever View Ln,,Montrose,CO,81401,,Montrose
20268133461,Livewell Insurance LLC,2026-09-09,DLLC,Good Standing,CO,4318 Thorndyke Pl,,Broomfield,CO,80020,,Broomfield
20268133464,"1720 South Madison Street, L.L.C.",2026-09-09,DLLC,Good Standing,CO,7009 S Jordan Rd,,Centennial,CO,80112,,Denver
20268133467,JSKC HOLD CO LLC,2026-09-09,DLLC,Good Standing,CO,3261 Perry St,,Denver,CO,80212,,Denver
20268133472,Wilcon Energy II LLC,2026-09-09,FLLC,Good Standing,DE,272 Main Street,,Minturn,CO,81645,WilCon Energy LLC.,Minturn
20268133477,7623 Raritan LLC,2026-09-09,DLLC,Good Standing,CO,16249 E 99th way,,Commerce City,CO,80022,,Commerce City
20268133487,2535 Kenwood LLC,2026-09-09,DLLC,Good Standing,CO,4840 Pearl E Cir,#210E,Boulder,CO,80301,"Infinite Tax Solutions, LLC",Boulder
20268133495,TBT Construction LLC,2026-09-09,DLLC,Good Standing,CO,4763 S Pagosa Cir,,Aurora,CO,80015,,Aurora
20268133502,AVA HIGHTOWER LLC,2026-09-09,DLLC,Good Standing,CO,9501 Wangaratta Ct,,Highlands Ranch,CO,80130,,Highlands Ranch
20268133510,"SKLK Ventures, LLC",2026-09-09,DLLC,Good Standing,CO,18126 E Peakview Pl,,Aurora,CO,80016,,Aurora
20268133521,Stacey Juanita Warren LLC CO,2026-09-09,DLLC,Good Standing,CO,1913 S 1500 E,,SLC,UT,84105,"Backcountry Journeys Photography Tours, Workshops & Safaris LLC",Denver
20268133522,"SA TECHNICAL SUPPORT SERVICES, LLC",2026-09-09,DLLC,Good Standing,CO,5590 W Colorado Pl,,Lakewood,CO,80232,,DENVER
20268133524,rdtawdf LLC,2026-09-09,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268133527,"Craig Wilcox, LLC",2026-09-09,DLLC,Good Standing,CO,275 Olive St,,Denver,CO,80220,,Denver
20268133531,Diana & No Associates LLC,2026-09-09,DLLC,Good Standing,CO,886 S Reed Ct Apt C,,Lakewood,CO,80226,,Lakewood
20268133535,Sarah Wilhite LLC CO,2026-09-09,DLLC,Good Standing,CO,2811 N COOK ST,,DENVER,CO,80205,"Backcountry Journeys Photography Tours, Workshops & Safaris LLC",Denver
20268133540,ARD Land LLC,2026-09-09,DLLC,Good Standing,CO,15954 Jackson Cr Pkwy #B343,,Monument,CO,80132,,Monument
20268133543,Annette May LLC CO,2026-09-09,DLLC,Good Standing,CO,313 Neely Wingard Rd,,Gilbert,SC,29054,"Backcountry Journeys Photography Tours, Workshops & Safaris LLC",Denver
20268133546,Denver Shoe Concierge LLC,2026-09-09,DLLC,Good Standing,CO,1101 S Elizabeth St,,Denver,CO,80210,,Denver
20268133548,Artisan Naturale llc,2026-09-09,DLLC,Good Standing,CO,219 Galena St,,Frisco,CO,80443,,Frisco
20268133556,American Spur Ag LLC,2026-09-09,DLLC,Good Standing,CO,26780 County Road 77,,Calhan,CO,80808,,Calhan
20268133562,Peak View Operations LLC,2026-09-09,DLLC,Good Standing,CO,241 Ridge Rd,,Divide,CO,80814,,Divide
20268133563,dfgddjsrhrg LLC,2026-09-09,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268133578,CH Carpentry & Customs LLC,2026-09-09,DLLC,Good Standing,CO,6960 Rio Rd,,Peyton,CO,80831,,Peyton
20268133580,Top Hat Racing Corp,2026-09-09,DPC,Good Standing,CO,10502 Highway 52,,Fort Lupton,CO,80621,,Fort Lupton
20268133586,danmarrssf.com Inc.,2026-09-09,DPC,Good Standing,CO,1019 Whispering Oak Dr,,Castle Rock,CO,80104,,Castle Rock
20268133611,BcBuilds LLC,2026-09-09,DLLC,Good Standing,CO,8207 Gladwater Road,,Peyton,CO,80831,,Peyton
20268133614,SamAlex Logistics LLC,2026-09-09,DLLC,Good Standing,CO,662 Jemison Grv Apt 108,,Colorado Springs,CO,80915,,Colorado Springs
20268133621,Masajes Manos Magicas LLC,2026-09-09,DLLC,Good Standing,CO,2100 W 100th Ave Lot 459,,Thornton,CO,80260,,Thornton
20268133622,Sole Comfort LLC,2026-09-09,DLLC,Good Standing,CO,3065 E Long Cir S,,Centennial,CO,80122,,Centennial
20268133625,Spoil Your Doggy LLC,2026-09-09,DLLC,Good Standing,CO,581 So Pearl St,,ELIZABETH,CO,80107,,ELIZABETH
20268133626,ostintenser LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133634,Blue Summit Aesthetics and Hydration PLLC,2026-09-09,DLLC,Good Standing,CO,15056 W 93rd Ave,,Arvada,CO,80007,,Arvada
20268133638,Exinor Commerce LLC,2026-09-09,DLLC,Good Standing,CO,3024 Denver St Apt 2,,Evans,CO,80620,,Evans
20268133641,DREAM DOJO INC. LLC,2026-09-09,DLLC,Good Standing,CO,2486 S Broadway,Unit B,Grand Junction,CO,81507,,Grand Junction
20268133650,"TruBaca Farms, LLC",2026-09-09,DLLC,Good Standing,CO,1904 Kellie Dr,,Montrose,CO,81401,,Montrose
20268133657,Rifle Coffee Stop LLC DBA Whistle Pig Coffee Stop & Cafe LLC,2026-09-09,DLLC,Good Standing,CO,121 E 3rd St,,Rifle,CO,81650,,Parachute
20268133659,Ana's Cleaning Services Ltd.,2026-09-09,DLLC,Good Standing,CO,1255 19th St Apt 1411,,Denver,CO,80202,,Denver
20268133665,AIM at Melanoma,2026-09-09,FNC,Good Standing,CA,"3053 Freeport Blvd, #222",,SACRAMENTO,CA,95818,"Registered Agent Solutions, Inc.",Centennial
20268133669,Terrace Tower Manager DC LLC,2026-09-09,DLLC,Good Standing,CO,5570 Dtc Pkwy Ste 150,,Greenwood Village,CO,80111,,Greenwood Village
20268133671,"SERVICES, PHIL. 4:13 LLC",2026-09-09,DLLC,Good Standing,CO,4550 Kittredge St Apt 18308,,Denver,CO,80239,,Denver
20268133673,Tasting Heaven Studios LLC,2026-09-09,DLLC,Good Standing,CO,11100 E Dartmouth Ave Apt 230 # Aveapt,,Denver,CO,80014,,Denver
20268133676,Vendettes Vending LLC,2026-09-09,DLLC,Good Standing,CO,7111 W Alameda Ave,Ste J #4127,Lakewood,CO,80226,Registered Agents Inc,Denver
20268133679,Diesel Syndicate LLC,2026-09-09,DLLC,Good Standing,CO,2230 Peregrine Dr Unit 182,,Brighton,CO,80601,Rocky Mountain RA LLC,Denver
20268133688,"Carmel Hotel Investors I, LLC",2026-09-09,DLLC,Good Standing,CO,5011 Nassau Cir W,,Englewood,CO,80113,,Englewood
20268133697,MG Entre Sabores LLC,2026-09-09,DLLC,Good Standing,CO,3645 N Saint Paul St,,Denver,CO,80205,,Denver
20268133702,in2my.space LLC,2026-09-09,DLLC,Good Standing,CO,824 S Kearney St,,Denver,CO,80224,,Denver
20268133703,"Kyser Insurance and Financial Services, Inc.",2026-09-09,DPC,Good Standing,CO,2679 W. Main St.,Ste 272,Littleton,CO,80120,,Littleton
20268133712,1184 Mount Estes LLC,2026-09-09,DLLC,Good Standing,CO,2774 S Milwaukee St,,Denver,CO,80210,,Denver
20268133714,817 Salmon Pond Way LLC,2026-09-09,DLLC,Good Standing,CO,3142 5th St,,Boulder,CO,80304,,Boulder
20268133715,Pinnacle Loss Solutions LLC,2026-09-09,DLLC,Good Standing,CO,530 Ore Cart Way,,Monument,CO,80132,,Monument
20268133716,"Jennifer Brown, RN Consulting LLC",2026-09-09,DLLC,Good Standing,CO,344 Lewis Street,,Pagosa Springs,CO,81147,,Pagosa Springs
20268133719,Westline Fabrication LLC,2026-09-09,DLLC,Good Standing,CO,3367 C 1/2 Rd,,Palisade,CO,81526,,Palisade
20268133720,4355 W Ponds Cir LLC,2026-09-09,DLLC,Good Standing,CO,201 E Mississippi Ave Apt 307,,Denver,CO,80209,,Denver
20268133726,"1480 Fawnwood Road, LLC",2026-09-09,DLLC,Good Standing,CO,901 Synthes Ave,,Monument,CO,80132,Illumine Legal LLC,Englewood
20268133731,The Jacobs Co LLC,2026-09-09,DLLC,Good Standing,CO,1447 S Oneida St,,Denver,CO,80224,,Denver
20268133739,"3003 Maple, LLC",2026-09-09,DLLC,Good Standing,CO,"252 Clayton Street, 4th Floor",,Denver,CO,80206,C T CORPORATION SYSTEM,Centennial
20268133741,828 Salmon Pond Way LLC,2026-09-09,DLLC,Good Standing,CO,3142 5th St,,Boulder,CO,80304,,Boulder
20268133744,"Esch Trading, LLC",2026-09-09,DLLC,Good Standing,CO,4051 Newbury Ct,,Fort Collins,CO,80525,,Fort Collins
20268133747,Peppertree Mental Health LLC,2026-09-09,DLLC,Good Standing,CO,"1500 N Grant St, Ste 11845",,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133748,"Confluence Technology Group, Inc.",2026-09-09,FPC,Good Standing,NE,3910 SOUTH STREET,,LINCOLN,NE,68605,C T CORPORATION SYSTEM,Centennial
20268133750,1420 Judson Dr LLC,2026-09-09,DLLC,Good Standing,CO,3142 5th St,,Boulder,CO,80304,,Boulder
20268133765,"2826 Cagle Drive, LLC",2026-09-09,DLLC,Good Standing,CO,901 Synthes Ave,,Monument,CO,80132,Illumine Legal LLC,Englewood
20268133767,9308 Prairie Clover Dr LLC,2026-09-09,DLLC,Good Standing,CO,3142 5th St,,Boulder,CO,80304,,Boulder
20268133768,Samielee's Pet Sitting & Walking Services LLC,2026-09-09,DLLC,Good Standing,CO,4665 S Gardland Way,,Denver,CO,80123,,Denver
20268133772,FORGE Jiu Jitsu LLC,2026-09-09,DLLC,Good Standing,CO,1030 County Road 15,,Brighton,CO,80603,,Brighton
20268133773,2432 Bristol St LLC,2026-09-09,DLLC,Good Standing,CO,3142 5th St,,Boulder,CO,80304,,Boulder
20268133774,TREJO ONE SERVICES LLC,2026-09-09,DLLC,Good Standing,CO,16395 E Alameda Pl Apt 106,,Aurora,CO,80017,,Aurora
20268133775,"Robinson Works, LLC",2026-09-09,DLLC,Good Standing,CO,4315 Bella Vista Dr,,Longmont,CO,80503,,Longmont
20268133778,Granite & Grove LLC,2026-09-09,DLLC,Good Standing,CO,2162 S Bellaire St,,Denver,CO,80222,ENTITY PROTECT REGISTERED AGENT SERVICES LLC,Denver
20268133782,2668 Emerald St LLC,2026-09-09,DLLC,Good Standing,CO,3142 5th St,,Boulder,CO,80304,,Boulder
20268133795,Jennifer Brown Properties LLC,2026-09-09,DLLC,Good Standing,CO,344 Lewis Street,,Pagosa Springs,CO,81147,,Pagosa Springs
20268133799,Elite Vehicle Source LLC,2026-09-09,DLLC,Good Standing,CO,8897 Southurst Street,,Highlands Ranch,CO,80129,,Highlands Ranch
20268133803,Desmond Holdings Ltd.,2026-09-09,DLLC,Good Standing,CO,9044 Forsstrom Dr,,Lone Tree,CO,80124,,Lone Tree
20268133811,"Browsh Counseling, LLC",2026-09-09,DLLC,Good Standing,CO,6525 Gunpark Dr,370-515,Boulder,CO,80301,,Boulder
20268133812,Silver Creek JR Raptors,2026-09-09,DNC,Good Standing,CO,4072 Hawthorne Circle,,Longmont,CO,80503,,Longmont
20268133816,"Volunteer Counseling, PLLC",2026-09-09,DLLC,Good Standing,CO,5655 S Yosemite St Ste 350,,Greenwood Village,CO,80111,,Greenwood Village
20268133820,Soul Speak LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268133827,Ultimate Vitality Institute LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133829,Aryaan Grants & Contracts LLC,2026-09-09,DLLC,Good Standing,CO,2650 Erfert St Apt J207,,Longmont,CO,80504,,Longmont
20268133838,ATC RH LLC,2026-09-09,DLLC,Good Standing,CO,9545 Ralston Rd,,Arvada,CO,80002,Relay Hill Auto LLC,Westminster
20268133842,LAST FIGHT BOXING GYM LLC,2026-09-09,DLLC,Good Standing,CO,12600 E COLFAX AVE,398,AURORA,CO,80011,,AURORA
20268133846,Relay Hill Properties LLC,2026-09-09,DLLC,Good Standing,CO,9545 Ralston Rd,,Arvada,CO,80002,Relay Hill Auto LLC,Westminster
20268133847,Ecom Deals LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St STE 38273,,Denver,CO,80203,Registered Agents Inc,Denver
20268133848,Fendrix Cloud LLC,2026-09-09,DLLC,Good Standing,CO,4645 18th St Ste 500,,Greeley,CO,80634,,Bennett
20268133849,Relay Hill Holdings LLC,2026-09-09,DLLC,Good Standing,CO,9545 Ralston Rd,,Arvada,CO,80002,Relay Hill Auto LLC,Westminster
20268133851,WinWorks LLC,2026-09-09,DLLC,Good Standing,CO,6000 Deframe Ct,,Arvada,CO,80004,,Arvada
20268133856,Love & Care Daycare Center LLC,2026-09-09,DLLC,Good Standing,CO,15648 E Atlantic pl,,aurora,CO,80013,,Aurora
20268133857,KaoKreations LLC,2026-09-09,DLLC,Good Standing,CO,4970 Dunkirk St,,Denver,CO,80249,,Denver
20268133859,"Working Harder, LLC",2026-09-09,DLLC,Good Standing,CO,55 Ammons St,,Lakewood,CO,80226,,Lakewood
20268133861,RHA Operations LLC,2026-09-09,DLLC,Good Standing,CO,9545 Ralston Rd,,Arvada,CO,80002,Relay Hill Auto LLC,Westminster
20268133873,"Ownwell Insurance Services, LLC",2026-09-09,FLLC,Good Standing,TX,1703 W 5TH ST,SUITE 625,Austin,TX,78703,COGENCY GLOBAL INC.,Denver
20268133877,Validate my Voice LLC,2026-09-09,DLLC,Good Standing,CO,5120 Red Oak Way,,Parker,CO,80134,,Parker
20268133880,Powder Dream Properties LLC,2026-09-09,DLLC,Good Standing,CO,6115 Brentwood St,,Arvada,CO,80004,,Arvada
20268133884,Fansshop Inc.,2026-09-09,DPC,Good Standing,CO,18121 E Hampden Ave Unit C 1207,,Aurora,CO,80013,Northwest Registered Agent LLC,Denver
20268133886,Robert E Harris Insurance Agency,2026-09-09,FPC,Good Standing,CA,3150 Bristol St,Suite 200,COSTA MESA,CA,92626,CORPORATION SERVICE COMPANY,Littleton
20268133890,EQUIP Ministry,2026-09-09,DNC,Good Standing,CO,3107 Broadmoor Valley Rd Unit C,,Colorado Springs,CO,80906,,Colorado Springs
20268133893,WEST AUTO MAX LLC,2026-09-09,DLLC,Good Standing,CO,8533 W Colfax Ave Ste 102,,Lakewood,CO,80215,,Denver
20268133895,Global Abstract Ltd.,2026-09-09,DPC,Good Standing,CO,1905 N Sherman St Ste 200,,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133900,Six To Fiber LLC,2026-09-09,DLLC,Good Standing,CO,10488 W Centennial Rd,,Littleton,CO,80127,,Littleton
20268133902,"Stillwater Shirt Company, LLC",2026-09-09,DLLC,Good Standing,CO,7701 E Jamison Dr,,Centennial,CO,80112,,Centennial
20268133904,Divine Beauty Med and Spa LLC,2026-09-09,DLLC,Good Standing,CO,313 Chambers Ave,"UNIT 6, SUITE 7",Eagle,CO,81631,,Gypsum
20268133911,"SkySpigot, Inc.",2026-09-09,FPC,Good Standing,DE,1250 Wrangler Way,,Durango,CO,81303,Telos Legal Corp.,Brighton
20268133927,VSB Collective LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133930,Cortex Migraine PLLC,2026-09-09,DLLC,Good Standing,CO,1500 N GRANT ST STE C,,Denver,CO,80203,Registered Agents Inc,Denver
20268133931,"KC Custom Homes, LLC",2026-09-09,DLLC,Good Standing,CO,1636 S Field Ct,,Lakewood,CO,80232,,Lakewood
20268133933,TeraMega ltd.,2026-09-09,DLLC,Good Standing,CO,2886 S Circle Dr Apt 6201,,Colorado Springs,CO,80906,,Colorado Springs
20268133935,HUNGER SUPPORT,2026-09-09,DNC,Good Standing,CO,41052 N 1st St,,Ponchatoula,LA,70454,Colorado Registered Agent LLC,Denver
20268133939,PROP SWAP LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St STE 38474,,Denver,CO,80203,Registered Agents Inc,Denver
20268133946,1170 NSCK LLC,2026-09-09,DLLC,Good Standing,CO,793 Cemetery Ln,,Aspen,CO,81611,Registered Agents Inc,Denver
20268133947,LUMIERE CUSTOM SHADES LLC,2026-09-09,DLLC,Good Standing,CO,685 S Broadway Ste B,,Denver,CO,80209,GOALS TAX FINANCIAL PROFESSIONALS LLC,Denver
20268133949,RDK Midtown INC,2026-09-09,DPC,Good Standing,CO,17565 E Pondlilly Dr,,Parker,CO,80134,,Parker
20268133955,CBJ Resources LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268133956,Oddly Brilliant Studios LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133957,ISBER ELECTRIC GLOBAL LLC,2026-09-09,DLLC,Good Standing,CO,215 S Wadsworth Blvd Ste 400,,Lakewood,CO,80226,PSM REGISTERED AGENT INC.,Lakewood
20268133958,"203 Eastwood LLC, Dissolved September 11, 2026",2026-09-09,DLLC,Voluntarily Dissolved,CO,1500 N Grant St Ste N,,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268133966,MULTIDEALERS LLC,2026-09-09,DLLC,Good Standing,CO,6496 Highway 2,,Commerce City,CO,80022,,Bennett
20268133967,"The Laundry Fairy, LLC",2026-09-09,DLLC,Good Standing,CO,6110 Blue Ridge Dr Apt B,,Highlands Ranch,CO,80130,,Highlands Ranch
20268133969,WEB FOUNDRY LLC,2026-09-09,DLLC,Good Standing,CO,677 Lafayette St,,Denver,CO,80218,,Denver
20268133970,Beauty by Liv LLC,2026-09-09,DLLC,Good Standing,CO,7535 W 92nd Ave Ste 700,,Broomfield,CO,80021,,Broomfield
20268133973,Braincube,2026-09-09,FPC,Good Standing,ME,511 Congress St Ste 802,,Portland,ME,04101,Registered Agents Inc,Denver
20268133974,"Mendoza Automation Controls, LLC",2026-09-09,DLLC,Good Standing,CO,5 Ash Ave,,Eaton,CO,80615,,Eaton
20268133977,TWarnerbookkeeping LLC,2026-09-09,DLLC,Good Standing,CO,24590 E Applewood Cir,,Aurora,CO,80016,,Aurora
20268133984,Lopez Construction & Landscaping LLC,2026-09-09,DLLC,Good Standing,CO,5526 Troy St,,Denver,CO,80239,,Denver
20268133989,"TNT MedStaffing Nebraska, LLC",2026-09-09,DLLC,Good Standing,CO,2868 Road 77,,Potter,NE,69156,,Greenwood Village
20268133990,Surface Care Solutions LLC,2026-09-09,DLLC,Good Standing,CO,1717 South Williams Street,,Denver,CO,80210,ENTITY PROTECT REGISTERED AGENT SERVICES LLC,Denver
20268133991,IC1 Inc.,2026-09-09,DPC,Good Standing,CO,5915 S University Blvd,,Greenwood Village,CO,80121,,Greenwood Village
20268133995,Mom's 20 LLC,2026-09-09,DLLC,Good Standing,CO,612 Aviara St,,Johnstown,CO,80534,,Johnstown
20268134002,IC2 Inc.,2026-09-09,DPC,Good Standing,CO,5915 S University Blvd,,Greenwood Village,CO,80121,,Greenwood Village
20268134009,"A GIFT JUST FOR YOU, LLC",2026-09-09,DLLC,Good Standing,CO,5904 E 17th Ave,102,Denver,CO,80010,"CORPORATE SERVICE CENTER, INC.",Denver
20268134011,Gary's Gift LLC,2026-09-09,DLLC,Good Standing,CO,12868 Capital Creek St,,Parker,CO,80134,,Parker
20268134012,BLOSSOM HOLDINGS LLC,2026-09-09,DLLC,Good Standing,CO,610 6th St,,Bennett,CO,80102,,Bennett
20268134013,Clair Creates LLC,2026-09-09,DLLC,Good Standing,CO,15923 E Stanford Pl,,Aurora,CO,80015,,Aurora
20268134030,"Above Waters Home Services, LLC",2026-09-09,DLLC,Good Standing,CO,9936 Sun Country Dr,,Elizabeth,CO,80107,,Elizabeth
20268134036,TEKRite Solutions LLC,2026-09-09,DLLC,Good Standing,CO,17194 E Adriatic Pl,,Aurora,CO,80013,,Aurora
20268134041,TYQOON ENTERPRISES CO.,2026-09-09,DPC,Good Standing,CO,1323 N GILPIN ST,APT 215,DENVER,CO,80218,,DENVER
20268134046,Phoenix Legacy LLC,2026-09-09,DLLC,Good Standing,CO,8801 W Belleview Ave,Apt F 307,Littleton,CO,80123,,Littleton
20268134071,Marvyn Inc,2026-09-09,DPC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268134077,Manjares LLC,2026-09-09,DLLC,Good Standing,CO,800 S Valentia St Unit 213,,Denver,CO,80247,,Denver
20268134078,Glow N Go Vending LLC,2026-09-09,DLLC,Good Standing,CO,44 Cook St Ste 100,,Denver,CO,80206,,Denver
20268134081,TYQOON WORLDWIDE CO.,2026-09-09,DPC,Good Standing,CO,1323 N Gilpin St Apt 215,,Denver,CO,80218,,DENVER
20268134084,Foundry X Foundation,2026-09-09,DNC,Good Standing,CO,5970 Aspiration Pt #208,,Colorado Springs,CO,80924,,Colorado Springs
20268134089,Chamois LLC,2026-09-09,DLLC,Good Standing,CO,1740 Eldorado Cir,,Superior,CO,80027,,Superior
20268134090,Telepathic Recordings Ltd.,2026-09-09,DLLC,Good Standing,CO,201 Park St,,Fort Morgan,CO,80701,,Fort Morgan
20268134092,ANAN CO LLC,2026-09-09,DLLC,Good Standing,CO,1049 Hillcrest Dr,,Fort Collins,CO,80521,HQP TRAVEL LLC,Fort Collins
20268134093,"Collega Technical Solutions, LLC",2026-09-09,DLLC,Good Standing,CO,16571 W 95th Ln,,Arvada,CO,80007,,Arvada
20268134095,Sambition Capital LLC,2026-09-09,DLLC,Good Standing,CO,41 Cherry Hills Farm Dr,,Englewood,CO,80113,,Englewood
20268134096,"Psychotherap-ish, LLC",2026-09-09,DLLC,Good Standing,CO,200 E 7th Ave,,Denver,CO,80203,,Denver
20268134101,REAL MODE GROUP INC.,2026-09-09,DPC,Good Standing,CO,110 16th Street Suite 1460,,Denver,CO,80202,Rocky Mountain RA LLC,Denver
20268134108,MRSMB CAPITAL LLC,2026-09-09,DLLC,Good Standing,CO,41 Cherry Hills Farm Drive,,Englewood,CO,80113,,Englewood
20268134114,Daylo Analytics LLC,2026-09-09,DLLC,Good Standing,CO,815 1/2 W Mulberry St,,Fort Collins,CO,80521,,Fort Collins
20268134115,Lumivert Inc,2026-09-09,DPC,Good Standing,CO,1500 N GRANT ST STE R,,DENVER,CO,80203,Registered Agents Inc,Denver
20268134118,The Nanny Standard LLC,2026-09-09,DLLC,Good Standing,CO,6515 E Union Ave,,Denver,CO,80237,,Denver
20268134121,Love's Competition RC L.L.C.,2026-09-09,DLLC,Good Standing,CO,150 Highway 300,Lot 82,Leadville,CO,80461,,Leadville
20268134123,Aspen Consulting Collective LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St #6738,,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268134127,CONCRETE & MORE LLC,2026-09-09,DLLC,Good Standing,CO,2885 E Midway Blvd Lot 721,,Denver,CO,80234,,Denver
20268134130,CO SOSA LLC,2026-09-09,DLLC,Good Standing,CO,223 N McKinley Ave,,Fort Collins,CO,80521,ANAN CO LLC,Fort Collins
20268134134,Weld Colorado Prays,2026-09-09,DNC,Good Standing,CO,2128 27th Ave,,Greeley,CO,80634,,Greeley
20268134138,HARMELLIS INC,2026-09-09,DPC,Good Standing,CO,2128 W 32nd Ave,,Denver,CO,80211,Registered Agents Inc,Denver
20268134144,Gus Dog LLC,2026-09-09,DLLC,Good Standing,CO,3024 E 4th Ave,,Durango,CO,81301,,Durango
20268134155,Finesse Services LLC,2026-09-09,DLLC,Good Standing,CO,117 S King St,,Denver,CO,80219,,Denver
20268134157,Aubrenne LLC,2026-09-09,DLLC,Good Standing,CO,1500 N Grant St,#8193,Denver,CO,80203,Registered Agents Inc,Denver
20268134172,Chefonyord Inc,2026-09-09,DPC,Good Standing,CO,1502 Foothill Blvd Ste 103 PMB 699,,La Verne,CA,91750,richer biz inc,ARVADA
20268134174,GLITCHMODEHACKS LLC,2026-09-09,DLLC,Good Standing,CO,2826 E Colfax Ave,,Denver,CO,80206,,Bennett
